id,overall_worklogs
700070,104328.86924143769
700069,5794.94112118195
700067,4664.723041157163
700066,4495.491408603474
700065,3939.728918911851
700062,3272.968414163719
700061,2826.9342172760894
700060,101532.88156797392
700058,163816.5413179328
700057,3131.875174374259
700056,3310.777791701966
700055,3612.1886504965696
700053,11231.301222242773
700052,3004.0106200024115
700051,3712.3340391792403
700050,4800.388118989521
700049,95502.56659882571
700048,3096.4937168781676
700047,2703.5856479013178
700046,2703.5856479013178
700044,2366.9890670275017
700043,62471.00704496755
700042,6276.320424471536
700041,4936.333796995898
700040,4936.333796995898
700038,4922.370190160202
700037,3031.0147817253564
700036,2198.421509233651
700035,2778.6507790487394
700034,4042.3011946017905
700033,2778.6507790487394
700032,2775.946087679219
700031,142052.71220293728
700030,203785.3834199722
700029,6032.872551477303
700028,6397.964983177789
700026,9069.046000665698
700025,11075.867727504421
700024,43992.80732614665
700023,3304.1934415346195
1066158,6685.703765073111
1151895,205920.13538061187
1153669,1979.6197000740679
1165511,3147.4448864466995
1177386,7434.792728162042
1200120,123048.88711092078
1200583,131085.60281200614
1200582,71950.0997535871
1233965,245794.81349944265
1233958,2787.5162903267696
1263117,147900.18508539445
1263115,18786.711988239305
1263114,285214.8941895745
1263112,81339.96740684651
1358978,2796.0578654965375
1484347,133588.1783289632
1484375,100716.4116444855
1828683,31879.151647323048
1828613,17430.111499438553
1829520,9328.301413346197
1840029,58501.705563736745
1840028,58501.705563736745
1840027,63540.65658405661
1840026,68791.81997880095
1843322,15209.879877979814
1843320,11292.689874038448
1848257,22118.376862618585
1848350,17661.375468698105
1848349,16892.12609135271
1848348,17315.05450989106
1848347,63433.27493869114
1848346,6279.385463210653
1848345,9527.05891442883
1848832,115606.84563857049
1848831,69914.72223228989
1848830,9787.622532604495
1848827,15119.035556280216
1848825,11024.603574737754
1848823,57348.710888204005
1848822,10144.648517748697
1971999,10382.049800834031
1978301,11443.318340743004
1978806,8123.013522810916
1982425,8619.718197182829
1984716,25351.03154499901
1984715,5317.912679434655
1987124,25658.94856492292
1987348,9865.243086474651
1987735,8884.512401885659
1990245,12752.839893511298
1988962,11783.318932342949
1990458,9395.783521033289
1990701,10164.798894260568
1990976,79322.65946930915
1991033,6759.764812458235
1993289,9477.562097498792
1994130,4796.254904835168
1995464,7678.501419174061
2104546,20709.94234768697
2105185,6841.444792643748
2105184,7035.983954976454
2106719,6541.967655075409
2170252,7787.363418763407
2171729,33516.39920695728
2175319,10714.733635169036
2175461,7635.925474376364
2175460,4621.07697600198
2175459,5109.41283772125
2176348,4812.734537197967
2176673,18893.996193937848
2181164,58201.68981750225
2183553,13100.898639968405
686629,4444.842672191915
686628,8213.33218929994
686623,8139.931976350199
686622,67166.94047173507
686619,4867.675721977013
686617,133280.81885454827
686615,3004.199241162746
686611,4497.944395155944
686610,92416.28088823907
686605,170546.71356902365
686601,13148.963179993867
686599,5383.222401790342
686594,4750.590439205413
686587,4883.272012059283
686584,122601.03007889245
686580,105815.96408720472
686572,4770.680951440069
686568,164525.72097287586
686557,219904.83693614538
686540,5294.562696156775
686537,5975.872754764182
686535,76637.94155810555
686533,1491.9164408489344
686532,7664.505336968905
686526,56833.405520863074
686524,77729.32850947267
686521,5059.583858278053
686518,8019.1363970768025
686516,74977.3678123276
686512,132871.86936000868
686510,4152.125855760089
686508,4059.181682126898
686504,4610.227328392785
686500,11030.790765901773
686499,78754.76520735434
686489,5536.547088337206
686487,4164.405523236005
686486,5433.803214191034
686479,159107.48081785612
686475,28728.008674837718
686471,3903.002348364402
686466,12119.82886166563
686460,24541.906970602435
686458,7495.473513663575
686454,6417.728613188454
686451,9734.119266573645
686445,6658.862937170153
686443,2169.600845477112
686439,4762.671141674832
686436,11579.49422385447
686423,8958.143619343695
686415,7917.014370981713
686411,4663.60821035488
686407,8243.26777337522
686406,9826.567980200722
686402,9083.9435305816
686398,5831.9655642172565
686395,5928.510976010327
679232,3034.2340776003107
688410,2043.460759303456
688406,2188.1846093686486
688403,2229.6812366501194
679225,6453.182587939425
688398,5385.415232986096
688395,55133.69868955484
688394,149797.794600096
688390,4237.3251096860295
688387,3208.8369260292734
688382,1878.006165580151
688378,2345.4281217499674
688373,129085.77838328198
688369,1788.7194389996862
688366,3016.6004767963877
679091,7324.363906316546
688362,61286.03807362166
679078,5980.573119768386
688360,5298.29919622419
688357,2717.31554288473
688354,4083.462000146219
679068,4704.061086796965
688351,52165.565641870264
679064,7207.34470700403
678967,30728.60819323201
679059,7394.1115758268725
679049,3356.4226349612654
679046,3310.3421730041314
679044,6441.177198529286
679042,6610.650155547697
679040,5637.7594300877245
679037,4055.283536713063
688348,2900.398836747466
679034,5068.634261675388
679031,28442.56384212121
679027,17470.66793200143
688325,117474.18919773781
688321,2358.4777563723846
688317,2135.148411469312
688314,94601.72374251399
679025,37233.2483558682
678963,38290.43243618093
688306,2040.5031421562362
688298,3240.635470802671
688295,62945.60136385457
688289,128814.93890449287
688286,117133.9403316422
688283,111532.28472724663
679017,20974.439330874124
679013,23672.474546960202
679012,4198.198077751177
679009,4115.218107122628
679007,4138.039146517145
679006,24152.9046678841
679004,24229.898106909168
679000,4280.021507619658
678998,4275.119205679283
678994,36031.78960654782
678992,27705.08905196075
688267,1987.644896630526
678985,5809.258810321143
688261,3317.2774423365104
688251,127087.02939925043
678981,7512.498709099313
688228,3911.4172107406225
678969,23309.89346423597
688218,2509.4707518282116
688196,1626.6622994104569
688157,191977.59709499584
688150,8779.943036153774
688147,173387.61354121775
688132,76162.86044378507
702545,10532.329049179622
702528,43546.58847135632
702499,8099.750908465648
702376,7745.978729066489
670929,10458.772740981023
